rh,max_wind_spd_ts,t_ghi,max_wind_spd,solar_rad,wind_gust_spd,max_temp_ts,min_temp_ts,clouds,max_dni,precip_gpm,wind_spd,slp,ts,max_ghi,temp,pres,dni,dewpt,snow,dhi,precip,wind_dir,max_dhi,ghi,max_temp,t_dni,max_uv,t_dhi,datetime,t_solar_rad,min_temp,max_wind_dir,snow_depth
87.3,1577559600,1525.3,7.2,24.0,7.2,1577491200,1577570400,81,689.4,0.0,6.2,1034.7,1577487600,299.9,5.5,1005.6,181.5,4.0,0.0,20.5,0.0,146,78.4,63.6,7.7,4357.2,0.6000000000000001,492.4,2019-12-28,575.8,2.4,360,None
81.7,1577574000,1532.7,8.0,63.4,8.0,1577628000,1577606400,51,690.4,0.0,5.8,1034.9,1577574000,301.1,0.9,1006.1,182.0,-1.1,0.0,20.6,0.0,199,78.6,63.9,5.0,4366.8,1.7000000000000002,493.5,2019-12-29,1522.7,-1.5,360,None
92.4,1577660400,1541.0,5.2,62.4,5.2,1577660400,1577689200,51,691.5,0.0,3.9,1033.6,1577660400,302.5,-0.9,1004.6,182.4,-1.3,0.0,20.6,0.0,76,78.7,64.2,0.5,4377.8,1.7000000000000002,494.8,2019-12-30,1497.1,-4.1,360,None
97.5,1577793600,1550.2,5.6,9.1,5.6,1577811600,1577779200,94,692.7,0.0,4.1,1032.7,1577746800,304.0,-0.6000000000000001,1003.7,182.9,-0.6000000000000001,0.0,20.7,0.0,43,78.9,64.6,0.4,4390.0,0.6000000000000001,496.2,2019-12-31,218.7,-1.7000000000000002,360,None
100.0,1577898000,1552.6,4.4,62.1,4.4,1577916000,1577865600,68,693.0,0.0,2.6,1033.9,1577833200,304.4,-0.6000000000000001,1005.6,183.0,-0.8,0.0,20.7,0.0,178,78.9,64.7,0.1,4393.2,1.6,496.6,2020-01-01,1491.3,-1.8,310,None
100.0,1577980800,1563.0,6.8,27.3,6.8,1577970000,1577930400,90,694.3,0.0,6.1,1031.3,1577919600,306.0,0.8,1003.2,183.6,0.8,0.0,20.8,0.0,190,79.1,65.1,1.6,4407.1,0.7000000000000001,498.2,2020-01-02,655.1,-0.4,240,None
96.9,1578056400,1574.4,9.2,41.1,9.2,1578063600,1578038400,87,695.8,1.0,7.6,1029.2,1578006000,307.9,3.7,1001.5,184.3,3.2,0.0,20.8,1.0,220,79.3,65.6,7.5,4422.2,0.9,500.0,2020-01-03,986.8,-0.7000000000000001,240,None
85.1,1578135600,1586.8,6.8,28.2,6.8,1578142800,1578175200,86,697.3,0.2,5.9,1035.0,1578092400,309.8,5.5,1007.4,184.9,3.2,0.0,20.9,0.2,301,79.5,66.1,8.5,4438.6,0.7000000000000001,502.2,2020-01-04,676.1,0.1,360,None
87.2,1578229200,1600.2,6.4,56.5,6.4,1578232800,1578211200,50,698.9,0.0,4.6,1036.1,1578178800,311.8,3.6,1008.2,185.7,1.5,0.0,21.1,0.0,225,79.8,66.7,7.5,4456.4,1.6,505.6,2020-01-05,1356.3,-0.5,360,None
96.8,1578265200,1614.7,8.4,67.2,8.4,1578322800,1578348000,39,700.6,0.0,6.1,1030.6,1578265200,314.0,-0.1,1002.5,186.5,-0.6000000000000001,0.0,21.2,0.0,181,80.0,67.3,4.3,4476.8,1.8,509.3,2020-01-06,1613.6,-3.8,360,None
96.7,1578416400,1630.4,6.4,22.8,6.4,1578405600,1578355200,95,702.4,0.0,4.2,1031.7,1578351600,316.4,2.9,1003.9,187.5,2.3,0.0,21.4,0.0,144,80.3,67.9,8.2,4500.4,0.7000000000000001,513.1,2020-01-07,547.3,-4.0,250,None
99.8,1578492000,1647.1,6.8,16.5,6.8,1578495600,1578441600,95,704.2,0.0,5.8,1030.6,1578438000,318.8,6.9,1003.1,188.6,6.7,0.0,21.5,0.0,215,80.5,68.6,8.6,4527.3,0.7000000000000001,517.0,2020-01-08,395.2,4.7,230,None
79.4,1578607200,1665.0,12.4,62.2,12.4,1578592800,1578556800,73,706.2,2.0,8.5,1022.4,1578524400,321.4,8.9,995.4,189.9,5.3,0.0,21.7,2.0,231,80.8,69.4,11.0,4557.2,1.5,521.0,2020-01-09,1493.1,6.9,260,None
85.4,1578610800,1683.9,12.0,56.6,12.0,1578661200,1578693600,65,708.2,1.7000000000000002,8.5,1024.4,1578610800,324.1,8.1,997.3,191.2,5.8,0.0,21.9,1.7000000000000002,270,81.1,70.2,10.8,4589.7,1.2,525.2,2020-01-10,1359.1,5.8,340,None
83.3,1578711600,1704.0,4.0,53.5,4.0,1578751200,1578708000,84,710.2,0.0,1.8,1033.8,1578697200,327.0,4.9,1006.1,192.7,2.3,0.0,22.1,0.0,190,81.4,71.0,8.5,4624.4,1.2,529.4,2020-01-11,1285.1,1.8,350,None
83.2,1578812400,1725.0,6.4,23.2,6.4,1578834000,1578794400,84,712.4,0.0,5.2,1030.6,1578783600,329.9,4.4,1002.9,194.2,1.8,0.0,22.2,0.0,288,81.7,71.9,7.4,4661.1,0.6000000000000001,533.8,2020-01-12,556.9,2.3,310,None
97.4,1578909600,1747.2,9.2,40.1,9.2,1578920400,1578952800,90,714.6,0.0,6.1,1023.4,1578870000,333.0,4.8,995.9,195.8,4.4,0.0,22.4,0.0,238,82.0,72.8,7.2,4699.4,0.9,538.2,2020-01-13,963.2,1.0,320,None
79.2,1579010400,1770.4,11.6,23.1,11.6,1579010400,1578956400,97,716.9,0.0,10.6,1017.8,1578956400,336.2,7.2,990.8,197.5,3.7,0.0,22.6,0.0,131,82.3,73.8,12.0,4739.1,0.6000000000000001,542.7,2020-01-14,555.2,0.2,250,None
76.5,1579089600,1794.6,14.4,71.4,14.4,1579093200,1579068000,65,719.2,0.0,11.2,1020.7,1579042800,339.5,8.7,993.6,199.2,4.6,0.0,22.8,0.0,220,82.7,74.8,13.7,4780.1,1.6,547.4,2020-01-15,1712.7,1.8,240,None
80.7,1579129200,1819.8,10.8,74.7,10.8,1579183200,1579208400,44,721.6,0.0,7.8,1026.6,1579129200,343.0,8.4,999.4,200.9,5.1,0.0,23.0,0.0,197,83.0,75.8,13.4,4822.1,1.9,552.1,2020-01-16,1792.6,5.1,360,None
91.4,1579255200,1846.1,10.0,16.1,10.0,1579273200,1579237200,90,724.0,3.0,8.1,1022.9,1579215600,346.5,6.4,995.6,202.7,5.1,0.0,23.2,3.0,222,83.4,76.9,9.0,4865.0,0.7000000000000001,556.9,2020-01-17,385.2,2.6,270,None
87.4,1579320000,1873.3,7.2,59.3,7.2,1579359600,1579377600,77,726.5,0.0,4.9,1029.6,1579302000,350.2,3.4,1001.8,204.5,1.5,0.0,23.4,0.0,209,83.7,78.1,8.0,4908.6,1.6,561.7,2020-01-18,1424.1,0.30000000000000004,360,None
83.3,1579435200,1901.6,10.0,78.9,10.0,1579442400,1579420800,52,729.0,0.0,8.8,1036.2,1579388400,354.0,2.3,1008.1,206.4,-0.30000000000000004,0.0,23.6,0.0,75,84.1,79.2,5.5,4952.9,1.8,566.7,2020-01-19,1893.5,-0.6000000000000001,100,None
72.2,1579518000,1930.8,11.6,80.4,11.6,1579528800,1579500000,33,731.6,0.0,10.1,1041.5,1579474800,357.9,2.8,1013.4,208.2,-1.7000000000000002,0.0,23.8,0.0,88,84.5,80.5,6.6,4997.7,2.0,571.7,2020-01-20,1929.4,0.8,360,None
77.3,1579564800,1961.0,7.6,81.7,7.6,1579618800,1579590000,21,734.2,0.0,4.9,1039.6,1579561200,361.9,1.0,1011.3,210.1,-2.9,0.0,24.0,0.0,237,84.9,81.7,5.9,5043.0,2.0,576.7,2020-01-21,1961.0,-3.5,360,None
85.5,1579730400,1992.1,7.2,83.0,7.2,1579705200,1579676400,19,736.9,0.0,4.4,1034.7,1579647600,366.0,-0.30000000000000004,1006.4,212.0,-2.5,0.0,24.2,0.0,240,85.3,83.0,4.6,5088.6,2.0,581.9,2020-01-22,1990.9,-5.0,360,None
86.8,1579744800,2024.2,7.2,84.1,7.2,1579784400,1579809600,39,739.5,0.0,5.5,1029.3,1579734000,370.2,-1.4,1001.1,213.9,-3.3,0.0,24.5,0.0,227,85.7,84.3,3.7,5134.5,1.9,587.1,2020-01-23,2018.4,-4.2,360,None
98.4,1579892400,2057.2,5.2,51.9,5.2,1579881600,1579842000,85,742.2,0.0,3.5,1026.0,1579820400,374.5,-2.4,997.8,215.9,-2.6,0.0,24.7,0.0,137,86.1,85.7,-0.30000000000000004,5180.5,1.0,592.3,2020-01-24,1246.2,-5.0,350,None
96.3,1579986000,2091.1,5.2,42.2,5.2,1579960800,1579906800,94,745.0,0.0,3.2,1022.7,1579906800,378.9,1.7000000000000002,994.9,217.8,1.0,0.0,24.9,0.0,177,86.5,87.1,7.5,5226.8,0.9,597.6,2020-01-25,1012.3,-1.8,360,None
98.2,1580054400,2125.9,7.2,56.3,7.2,1580054400,1580022000,81,747.7,0.0,4.8,1020.2,1579993200,383.4,1.9,992.6,219.7,1.6,0.0,25.1,0.0,216,86.9,88.6,7.1,5273.1,1.1,602.9,2020-01-26,1350.9,-2.6,340,None
97.1,1580151600,2161.5,13.6,11.2,13.6,1580158800,1580086800,97,750.5,10.9,9.5,1015.0,1580079600,388.0,5.3,987.9,221.6,4.9,0.0,25.3,10.9,189,87.3,90.1,6.7,5319.4,0.7000000000000001,608.2,2020-01-27,268.5,3.5,210,None
78.1,1580202000,2198.0,18.0,73.3,18.0,1580216400,1580234400,80,753.3,7.3,13.7,1008.1,1580166000,392.8,6.5,981.2,223.6,2.9,0.0,25.6,7.3,219,87.8,91.6,9.3,5365.7,1.6,613.6,2020-01-28,1759.5,3.4,250,None
83.3,1580252400,2235.4,14.4,69.4,14.4,1580306400,1580263200,82,756.1,2.6,9.4,1016.4,1580252400,397.5,6.4,989.3,225.5,3.8,0.0,25.8,2.6,226,88.2,93.1,9.5,5411.9,1.8,619.0,2020-01-29,1666.3,3.4,320,None
97.1,1580400000,2273.6,10.4,12.6,10.4,1580421600,1580356800,98,758.9,2.9,8.1,1017.6,1580338800,402.4,4.7,990.3,227.4,4.2,0.0,26.0,2.9,182,88.7,94.7,8.1,5458.0,0.7000000000000001,624.5,2020-01-30,301.8,0.0,220,None
93.8,1580439600,2312.5,11.6,62.9,11.6,1580475600,1580425200,73,761.7,0.1,8.3,1017.4,1580425200,407.4,10.3,990.6,229.3,9.4,0.0,26.2,0.1,188,89.1,96.4,13.4,5503.9,1.2,629.9,2020-01-31,1510.7,7.2,200,None
91.0,1580590800,2352.3,11.2,36.3,11.2,1580572800,1580526000,86,764.5,2.3,9.8,1015.6,1580511600,412.5,10.4,988.9,231.2,9.0,0.0,26.5,2.3,190,89.5,98.0,13.1,5549.7,1.0,635.4,2020-02-01,870.9,6.8,220,None
91.0,1580634000,2392.8,15.2,28.6,15.2,1580652000,1580623200,96,767.3,12.0,11.3,1018.8,1580598000,417.6,11.9,992.2,233.1,10.6,0.0,26.7,12.0,198,90.0,99.7,15.5,5595.2,0.8,640.9,2020-02-02,685.3,9.2,230,None
80.9,1580767200,2434.1,15.6,31.9,15.6,1580742000,1580720400,98,770.2,1.5,12.2,1020.4,1580684400,422.8,14.0,993.9,235.0,10.7,0.0,26.9,1.5,197,90.4,101.4,16.0,5640.4,0.8,646.4,2020-02-03,766.0,12.5,220,None
76.8,1580778000,2476.0,16.0,91.6,16.0,1580774400,1580806800,56,773.0,7.4,12.4,1022.0,1580770800,428.1,6.2,994.7,236.9,2.7,0.0,27.2,7.4,293,90.9,103.2,15.7,5685.3,1.7000000000000002,651.9,2020-02-04,2199.0,3.0,330,None
76.2,1580860800,2518.7,9.6,104.8,9.6,1580911200,1580940000,48,775.8,0.2,6.3,1034.4,1580857200,433.4,5.2,1006.8,238.7,1.3,0.0,27.4,0.2,218,91.3,104.9,8.1,5730.0,2.4,657.4,2020-02-05,2515.1,2.0,360,None
66.5,1580983200,2562.0,8.4,85.8,8.4,1580997600,1581026400,53,778.6,0.0,6.9,1031.2,1580943600,438.9,3.5,1003.4,240.6,-2.2,0.0,27.6,0.0,178,91.8,106.8,9.1,5774.2,2.1,662.9,2020-02-06,2059.5,-0.2,360,None
76.8,1581084000,2606.1,7.6,108.5,7.6,1581087600,1581055200,25,781.4,0.0,6.5,1026.4,1581030000,444.4,2.8,998.6,242.4,-1.0,0.0,27.9,0.0,256,92.3,108.6,10.5,5818.1,2.5,668.5,2020-02-07,2603.5,-3.1,360,None
86.7,1581159600,2650.8,6.8,90.7,6.8,1581170400,1581145200,77,784.2,0.0,5.8,1024.7,1581116400,449.9,4.3,997.2,244.2,2.0,0.0,28.2,0.0,214,92.7,110.5,11.3,5862.0,2.3,676.0,2020-02-08,2176.3,-2.6,340,None
79.5,1581285600,2696.6,22.4,41.0,22.4,1581256800,1581202800,83,787.0,2.2,13.5,1021.2,1581202800,455.5,8.4,994.1,246.2,4.7,0.0,28.5,2.2,189,93.2,112.4,12.0,5908.9,0.9,683.6,2020-02-09,983.6,3.0,200,None
66.2,1581292800,2743.3,22.4,111.8,22.4,1581343200,1581350400,61,789.7,7.7,18.8,1013.3,1581289200,461.2,11.7,986.8,248.3,5.5,0.0,28.8,7.7,225,93.6,114.3,13.3,5959.9,2.4,691.3,2020-02-10,2683.4,9.4,270,None
67.3,1581382800,2790.9,18.0,103.5,18.0,1581375600,1581458400,66,792.5,2.3,13.2,1018.1,1581375600,466.9,8.0,991.1,250.6,2.4,0.0,29.1,2.3,246,94.1,116.3,12.2,6014.1,2.0,698.8,2020-02-11,2484.9,5.5,290,None
76.0,1581508800,2839.2,11.2,115.8,11.2,1581512400,1581544800,69,795.2,0.30000000000000004,8.4,1024.0,1581462000,472.7,5.1,996.5,252.9,1.1,0.0,29.4,0.30000000000000004,207,94.5,118.3,9.8,6070.5,2.1,706.2,2020-02-12,2778.9,1.6,246,None
83.0,1581620400,2888.4,16.8,54.4,16.8,1581609600,1581566400,80,797.9,10.0,11.8,1014.2,1581548400,478.5,4.3,986.9,255.3,1.3,0.0,29.7,10.0,221,95.0,120.4,10.0,6128.1,1.2,713.6,2020-02-13,1306.2,-2.4,340,None
86.4,1581692400,2938.3,11.6,88.5,11.6,1581688800,1581714000,70,800.6,2.6,6.3,1024.2,1581634800,484.4,6.9,996.9,257.8,4.6,0.0,30.0,2.6,223,95.4,122.4,10.4,6186.3,2.1,720.8,2020-02-14,2123.5,2.5,360,None
88.3,1581775200,2989.0,9.6,86.2,9.6,1581778800,1581742800,86,803.3,0.0,6.7,1024.6,1581721200,490.3,4.7,997.1,260.2,2.6,0.0,30.4,0.0,184,95.9,124.5,12.1,6244.6,2.1,728.8,2020-02-15,2068.9,-1.3,350,None
68.9,1581861600,3040.6,14.8,42.2,14.8,1581858000,1581832800,98,805.9,0.0,12.2,1018.7,1581807600,496.3,11.6,992.0,262.7,6.0,0.0,30.8,0.0,193,96.4,126.7,15.3,6304.4,0.9,738.3,2020-02-16,1013.3,6.4,220,None
83.1,1581897600,3093.2,11.6,52.1,11.6,1581894000,1581973200,76,808.5,13.0,7.8,1021.9,1581894000,502.3,9.4,994.9,265.4,6.8,0.0,31.2,13.0,203,96.8,128.9,13.0,6368.7,1.3,747.6,2020-02-17,1250.9,4.8,260,None
78.1,1582023600,3146.8,9.6,109.1,9.6,1582034400,1581998400,66,811.1,0.0,7.4,1030.6,1581980400,508.3,6.2,1003.1,268.2,2.4,0.0,31.5,0.0,202,97.3,131.1,10.3,6436.8,2.6,756.8,2020-02-18,2618.8,2.7,250,None
76.8,1582084800,3201.2,11.6,44.8,11.6,1582120800,1582149600,89,813.6,2.9,8.7,1027.2,1582066800,514.3,7.0,999.8,271.1,3.0,0.0,31.9,2.9,232,97.7,133.4,9.2,6507.1,0.9,765.7,2020-02-19,1075.6,4.4,310,None
75.6,1582207200,3256.4,11.6,97.1,11.6,1582210800,1582167600,64,816.2,0.6000000000000001,8.6,1023.9,1582153200,520.4,8.9,996.9,274.1,4.4,0.0,32.3,0.6000000000000001,202,98.2,135.7,13.7,6578.4,2.4,774.5,2020-02-20,2329.3,5.5,250,None
71.3,1582239600,3312.3,8.8,75.2,8.8,1582293600,1582254000,84,818.7,0.0,4.3,1031.7,1582239600,526.5,5.5,1004.1,277.1,0.5,0.0,32.6,0.0,265,98.6,138.0,11.2,6649.7,1.9,783.1,2020-02-21,1804.1,0.6000000000000001,330,None
72.0,1582380000,3368.9,9.2,86.5,9.2,1582383600,1582351200,71,821.1,0.0,7.3,1032.0,1582326000,532.7,5.7,1004.4,280.0,0.2,0.0,33.0,0.0,208,99.0,140.4,14.0,6720.6,1.6,791.6,2020-02-22,2075.0,-3.2,340,None
65.8,1582452000,3426.0,12.8,64.0,12.8,1582470000,1582441200,92,823.6,0.0,10.0,1029.2,1582412400,538.8,11.4,1002.2,282.9,4.9,0.0,33.3,0.0,210,99.5,142.7,17.2,6790.6,1.2,799.9,2020-02-23,1535.5,7.0,270,None
77.4,1582560000,3483.7,11.2,76.6,11.2,1582556400,1582513200,79,826.0,0.0,9.0,1022.8,1582498800,545.0,11.9,996.1,285.8,8.0,0.0,33.7,0.0,200,99.9,145.2,16.6,6859.6,1.4,808.1,2020-02-24,1837.7,8.9,250,None
75.6,1582628400,3541.9,12.4,113.2,12.4,1582585200,1582668000,70,828.3,5.6,10.1,1010.1,1582585200,551.2,8.5,983.4,288.6,4.4,0.0,34.0,5.6,220,100.3,147.6,13.0,6927.3,2.8,816.1,2020-02-25,2716.5,6.0,270,None
75.0,1582714800,3600.6,13.6,128.1,13.6,1582671600,1582696800,62,830.7,4.5,11.5,1009.3,1582671600,557.3,3.9,982.2,291.4,0.1,2.4,34.3,4.5,258,100.8,150.0,8.9,6993.7,2.3,824.0,2020-02-26,3075.4,0.7000000000000001,300,None
86.2,1582819200,3659.7,20.4,71.3,20.4,1582819200,1582772400,73,833.0,7.3,12.7,1008.6,1582758000,563.5,3.3,981.5,294.1,1.3,2.0,34.7,7.3,228,101.2,152.5,12.5,7058.6,1.4,831.9,2020-02-27,1710.3,0.4,350,None
68.2,1582898400,3719.1,10.0,111.0,10.0,1582898400,1582869600,84,835.2,0.6000000000000001,6.9,1019.7,1582844400,569.7,4.8,992.3,296.8,-1.3,0.0,35.0,0.6000000000000001,200,101.6,155.0,9.6,7122.2,2.2,839.5,2020-02-28,2664.3,-3.2,280,None
74.9,1582974000,3778.9,19.6,74.6,19.6,1582974000,1582948800,86,837.5,4.6,12.7,1004.2,1582930800,575.9,9.0,977.7,299.3,5.0,0.0,35.3,4.6,200,102.0,157.5,12.5,7184.2,2.0,847.1,2020-02-29,1791.4,6.1,240,None
75.2,1583085600,3839.1,17.2,102.7,17.2,1583064000,1583100000,70,839.7,4.1,12.0,1002.1,1583017200,582.1,8.2,975.6,301.9,4.0,0.0,35.6,4.1,198,102.4,160.0,13.5,7244.8,2.9,854.5,2020-03-01,2465.6,3.7,250,None
93.1,1583186400,3899.4,13.6,28.7,13.6,1583161200,1583118000,93,841.8,12.6,9.1,994.4,1583103600,588.3,5.1,967.8,304.3,4.0,3.5,35.9,12.6,170,102.8,162.5,7.8,7303.9,1.3,861.8,2020-03-02,688.9,0.4,300,None
85.3,1583244000,3960.1,11.2,63.8,11.2,1583236800,1583215200,68,843.9,0.9,6.2,1007.7,1583190000,594.5,4.2,980.7,306.7,2.0,0.0,36.2,0.9,212,103.3,165.0,8.3,7361.7,1.8,869.0,2020-03-03,1530.4,1.1,290,None
86.8,1583359200,4020.9,8.8,106.5,8.8,1583334000,1583294400,75,846.0,0.6000000000000001,5.9,1014.7,1583276400,600.7,3.9,987.4,309.1,1.6,0.0,36.5,0.6000000000000001,182,103.7,167.5,9.7,7418.0,2.3,876.1,2020-03-04,2556.1,-2.5,240,None
95.0,1583438400,4081.8,18.8,67.8,18.8,1583416800,1583384400,89,848.1,21.3,12.3,998.6,1583362800,606.8,7.5,972.1,311.4,7.2,0.0,36.8,21.3,193,104.1,170.1,10.6,7472.9,1.6,883.1,2020-03-05,1628.3,6.2,250,None
73.3,1583460000,4143.0,19.6,128.7,19.6,1583503200,1583470800,62,850.1,2.8,10.6,1004.5,1583449200,613.0,6.8,977.7,313.6,2.2,0.0,37.1,2.8,258,104.4,172.6,9.3,7526.5,2.4,889.9,2020-03-06,3087.7,4.8,330,None
69.4,1583589600,4204.2,6.4,173.5,6.4,1583593200,1583618400,28,852.0,0.0,4.7,1021.2,1583535600,619.1,5.9,994.0,315.8,0.4,0.0,37.4,0.0,280,104.8,175.2,10.9,7578.7,3.9,896.7,2020-03-07,4164.7,1.6,340,None
84.6,1583676000,4265.5,9.6,63.3,9.6,1583679600,1583647200,96,854.0,1.8,7.2,1020.4,1583622000,625.3,5.9,993.1,317.9,3.3,0.0,37.6,1.8,188,105.2,177.7,12.8,7629.6,1.5,903.3,2020-03-08,1519.7,-1.4,300,None
81.5,1583762400,4326.8,8.0,168.7,8.0,1583762400,1583791200,62,855.9,1.6,7.4,1019.0,1583708400,631.3,7.1,991.9,320.0,4.1,0.0,37.9,1.6,246,105.6,180.3,11.5,7679.2,3.7,909.9,2020-03-09,4049.9,3.3,310,None
97.8,1583830800,4388.1,11.2,20.5,11.2,1583877600,1583794800,96,857.7,8.3,9.5,1020.2,1583794800,637.4,7.1,993.1,322.0,6.5,0.0,38.2,8.3,185,105.9,182.8,9.5,7727.6,1.4,916.3,2020-03-10,492.4,3.7,200,None
91.0,1583917200,4449.4,10.0,144.9,10.0,1583938800,1583964000,63,859.6,0.1,8.9,1021.4,1583881200,643.5,12.4,994.8,323.9,10.7,0.0,38.4,0.1,195,106.3,185.4,17.2,7774.8,2.6,922.6,2020-03-11,3477.0,7.6,240,None
83.9,1584014400,4510.6,11.6,59.0,11.6,1584021600,1584050400,88,861.3,0.9,9.3,1019.1,1583967600,649.5,12.1,992.5,325.9,9.5,0.0,38.7,0.9,220,106.7,187.9,16.1,7820.7,1.6,929.1,2020-03-12,1416.3,7.6,300,None
64.5,1584072000,4572.2,7.6,190.5,7.6,1584108000,1584082800,25,863.1,0.0,5.2,1023.4,1584054000,655.4,7.8,996.3,327.8,1.4,0.0,39.1,0.0,298,107.0,190.5,12.6,7867.7,4.6,938.3,2020-03-13,4572.2,2.2,360,None
69.4,1584190800,4634.4,3.2,191.1,3.2,1584190800,1584147600,32,864.8,0.0,2.2,1021.6,1584140400,661.4,7.4,994.3,330.1,1.7000000000000002,0.0,39.5,0.0,205,107.4,193.1,13.4,7921.8,4.1,947.3,2020-03-14,4586.6,2.6,350,None
75.0,1584284400,4696.9,10.4,100.5,10.4,1584284400,1584252000,79,866.5,0.0,6.9,1017.3,1584226800,667.3,8.8,990.4,332.6,4.0,0.0,39.8,0.0,178,107.7,195.7,16.1,7981.5,1.7000000000000002,956.0,2020-03-15,2411.4,0.30000000000000004,340,None
74.3,1584352800,4759.8,10.4,132.6,10.4,1584370800,1584338400,74,868.1,0.0,6.6,1020.7,1584313200,673.2,9.3,993.8,335.2,4.8,0.0,40.2,0.0,215,108.1,198.3,14.6,8043.8,2.7,964.4,2020-03-16,3181.4,2.3,360,None
81.5,1584471600,4822.9,4.8,182.3,4.8,1584457200,1584424800,53,869.7,0.0,2.5,1029.9,1584399600,679.0,11.8,1002.9,337.8,8.5,0.0,40.5,0.0,229,108.4,201.0,18.5,8106.6,3.9,972.6,2020-03-17,4374.4,7.4,360,None
77.5,1584486000,4886.1,6.8,196.2,6.8,1584543600,1584511200,34,871.3,0.0,3.6,1027.9,1584486000,684.8,12.3,1001.0,340.4,7.8,0.0,40.9,0.0,213,108.7,203.6,19.6,8169.1,3.8,980.5,2020-03-18,4709.1,5.8,360,None
78.3,1584579600,4949.4,6.0,206.1,6.0,1584626400,1584594000,14,872.8,0.0,3.2,1023.3,1584572400,690.5,12.3,996.6,342.9,8.3,0.0,41.2,0.0,217,109.1,206.2,20.0,8230.4,5.2,988.2,2020-03-19,4945.9,5.0,330,None
80.4,1584662400,5012.6,7.2,193.5,7.2,1584712800,1584680400,61,874.3,0.0,3.7,1020.0,1584658800,696.2,12.1,993.3,345.4,8.4,0.0,41.5,0.0,246,109.4,208.9,18.6,8290.4,4.2,995.7,2020-03-20,4645.0,6.8,340,None
88.7,1584810000,5075.8,8.8,112.0,8.8,1584799200,1584824400,72,875.8,0.0,7.3,1017.2,1584745200,701.8,8.7,990.3,347.9,7.0,0.0,41.8,0.0,123,109.7,211.5,13.4,8348.7,2.4,1003.0,2020-03-21,2688.9,6.0,360,None
66.3,1584903600,5138.8,12.0,179.4,12.0,1584892800,1584856800,34,877.2,0.2,9.9,1019.2,1584831600,707.5,7.9,992.1,350.2,1.7000000000000002,0.0,42.1,0.2,44,110.0,214.1,11.1,8405.3,4.3,1010.2,2020-03-22,4305.0,4.9,60,None
40.9,1584979200,5201.7,12.0,216.7,12.0,1584975600,1584943200,0,878.6,0.0,10.4,1024.9,1584918000,713.0,5.7,997.5,352.5,-6.7,0.0,42.4,0.0,38,110.3,216.7,11.4,8460.2,5.5,1017.2,2020-03-23,5201.8,0.30000000000000004,50,None
34.8,1585062000,5264.5,10.4,219.4,10.4,1585065600,1585022400,0,879.9,0.0,9.1,1024.9,1585004400,718.5,5.2,997.4,354.7,-9.7,0.0,42.7,0.0,96,110.6,219.4,11.7,8513.4,5.6,1024.0,2020-03-24,5264.5,-2.5,360,None
43.9,1585130400,5326.9,10.8,221.9,10.8,1585148400,1585112400,5,881.2,0.0,8.1,1019.7,1585090800,723.9,5.1,992.4,356.9,-6.7,0.0,42.9,0.0,149,110.9,222.0,11.6,8564.9,5.7,1030.6,2020-03-25,5326.5,-2.5,360,None
50.3,1585242000,5389.1,9.2,214.5,9.2,1585238400,1585198800,32,882.5,0.0,7.1,1015.1,1585177200,729.3,5.2,987.9,358.9,-4.4,0.0,43.2,0.0,35,111.2,224.5,10.5,8614.7,5.7,1037.1,2020-03-26,5148.2,-0.6000000000000001,360,None
59.3,1585296000,5451.1,8.0,191.2,8.0,1585321200,1585285200,56,883.8,0.0,5.6,1015.8,1585263600,734.6,7.1,988.8,361.0,-0.9,0.0,43.5,0.0,200,111.5,227.1,14.1,8663.0,5.5,1044.6,2020-03-27,4588.7,-0.1,360,None
60.3,1585429200,5513.0,9.6,224.4,9.6,1585404000,1585371600,46,885.0,0.0,5.6,1017.3,1585350000,739.9,10.7,990.5,363.0,2.5,0.0,43.9,0.0,184,111.7,229.7,18.2,8711.8,5.1,1052.9,2020-03-28,5386.0,1.6,360,None
74.8,1585476000,5575.0,12.0,230.4,12.0,1585436400,1585483200,49,886.1,4.4,11.1,1021.3,1585436400,745.1,5.6,994.1,381.0,1.6,0.0,46.1,4.4,176,112.0,242.4,15.5,8763.5,4.6,1061.1,2020-03-29,5299.9,3.2,360,None
62.1,1585562400,5636.9,14.0,234.9,14.0,1585576800,1585548000,13,887.3,0.2,12.4,1022.9,1585519200,750.3,4.5,995.4,367.4,-2.7,0.0,44.5,0.2,42,112.3,234.9,9.0,8817.3,6.0,1069.0,2020-03-30,5636.8,2.1,360,None
39.1,1585645200,5698.5,12.4,237.4,12.4,1585666800,1585627200,8,888.4,0.0,10.2,1023.2,1585605600,755.4,5.6,995.8,369.7,-7.7,0.0,44.9,0.0,101,112.5,237.4,12.4,8872.3,6.1,1076.7,2020-03-31,5698.6,-2.5,360,None
46.7,1585702800,5760.0,8.8,240.0,8.8,1585753200,1585720800,3,889.5,0.0,6.0,1019.2,1585692000,760.4,6.0,991.9,372.0,-4.9,0.0,45.2,0.0,141,112.8,240.0,13.3,8927.3,6.2,1084.1,2020-04-01,5760.0,-2.0,360,None
47.8,1585850400,5821.2,8.4,242.5,8.4,1585839600,1585803600,1,890.5,0.0,4.8,1014.5,1585778400,765.3,7.2,987.5,374.2,-3.9,0.0,45.5,0.0,249,113.0,242.5,15.7,8982.0,6.2,1091.4,2020-04-02,5821.2,-1.0,350,None
